7.269999999999999796e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.638000000000000345e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.634999999999999565e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.629000000000000226e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.664999999999999591e-01,0.000000000000000000e+00,0.000000000000000000e+00
